Long_Entrada,Tiempo_ms,Tipo
13,0.013397,Random
13,0.039937,Random
13,0.052313,Random
13,0.022874,Random
13,0.013698,Random
13,0.013178,Random
14,0.017684,Random
14,0.041001,Random
14,0.027232,Random
14,0.019821,Random
14,0.031773,Random
14,0.046917,Random
14,0.03578,Random
14,0.021362,Random
14,0.04216,Random
14,0.036323,Random
14,0.025044,Random
14,0.040463,Random
14,0.028634,Random
14,0.054005,Random
14,0.014808,Random
14,0.082776,Random
14,0.02895,Random
14,0.039773,Random
14,0.011934,Random
14,0.020538,Random
14,0.014601,Random
14,0.020284,Random
14,0.045848,Random
14,0.027611,Random
14,0.018481,Random
14,0.037857,Random
14,0.017866,Random
14,0.028983,Random
14,0.018372,Random
14,0.03268,Random
14,0.016555,Random
14,0.03268,Random
14,0.093892,Random
14,0.022428,Random
14,0.015476,Random
14,0.02854,Random
14,0.033199,Random
14,0.057162,Random
14,0.034362,Random
14,0.020214,Random
15,0.053114,Random
15,0.048983,Random
15,0.05034,Random
15,0.065763,Random
15,0.043349,Random
15,0.043834,Random
15,0.028446,Random
15,0.02887,Random
15,0.067074,Random
15,0.03877,Random
15,0.069488,Random
15,0.072829,Random
15,0.02447,Random
15,0.033323,Random
15,0.016312,Random
15,0.077112,Random
15,0.020542,Random
15,0.041741,Random
15,0.030528,Random
15,0.091175,Random
15,0.048996,Random
15,0.064951,Random
15,0.0386,Random
15,0.021712,Random
15,0.049731,Random
15,0.068393,Random
15,0.025944,Random
15,0.01997,Random
15,0.041207,Random
15,0.017074,Random
15,0.016894,Random
15,0.028692,Random
15,0.023314,Random
15,0.034064,Random
15,0.042349,Random
15,0.035881,Random
15,0.040029,Random
15,0.063585,Random
15,0.034949,Random
15,0.063563,Random
16,0.124901,Random
16,0.152064,Random
16,0.10906,Random
16,0.092735,Random
16,0.086399,Random
16,0.093981,Random
16,0.05745,Random
16,0.065819,Random
16,0.055956,Random
16,0.051191,Random
16,0.082276,Random
16,0.117031,Random
16,0.10981,Random
16,0.04708,Random
16,0.091626,Random
16,0.036355,Random
16,0.146603,Random
16,0.086938,Random
16,0.114449,Random
16,0.111349,Random
16,0.046921,Random
16,0.039052,Random
16,0.048327,Random
16,0.092462,Random
16,0.082109,Random
16,0.054581,Random
16,0.045583,Random
16,0.02504,Random
16,0.025219,Random
16,0.144344,Random
16,0.1116,Random
16,0.032695,Random
16,0.090485,Random
16,0.056014,Random
16,0.100849,Random
16,0.061465,Random
16,0.115702,Random
16,0.022659,Random
16,0.021833,Random
16,0.078982,Random
17,0.059837,Random
17,0.127184,Random
17,0.117278,Random
17,0.10831,Random
17,0.125301,Random
17,0.036766,Random
17,0.221967,Random
17,0.129091,Random
17,0.109448,Random
17,0.220437,Random
17,0.131382,Random
17,0.166332,Random
17,0.032422,Random
17,0.180641,Random
17,0.118369,Random
17,0.161641,Random
17,0.050085,Random
17,0.161425,Random
17,0.104616,Random
17,0.08938,Random
17,0.123651,Random
17,0.106095,Random
17,0.248986,Random
17,0.05095,Random
17,0.027518,Random
17,0.071383,Random
17,0.076818,Random
17,0.168594,Random
17,0.067884,Random
17,0.103214,Random
17,0.044577,Random
17,0.082382,Random
17,0.241512,Random
17,0.091994,Random
17,0.073261,Random
17,0.062762,Random
17,0.083932,Random
17,0.118218,Random
17,0.135996,Random
17,0.138529,Random
18,0.269674,Random
18,0.209688,Random
18,0.096864,Random
18,0.200466,Random
18,0.187513,Random
18,0.085704,Random
18,0.051067,Random
18,0.079105,Random
18,0.0676,Random
18,0.206388,Random
18,0.073641,Random
18,0.218407,Random
18,0.052581,Random
18,0.07254,Random
18,0.090431,Random
18,0.064334,Random
18,0.069394,Random
18,0.162893,Random
18,0.155476,Random
18,0.063589,Random
18,0.028143,Random
18,0.134564,Random
18,0.288084,Random
18,0.157624,Random
18,0.043593,Random
18,0.135011,Random
18,0.472317,Random
18,0.060469,Random
18,0.112396,Random
18,0.19271,Random
18,0.085199,Random
18,0.161524,Random
18,0.208249,Random
18,0.408971,Random
18,0.057926,Random
18,0.219567,Random
18,0.125854,Random
18,0.131907,Random
18,0.115867,Random
18,0.212126,Random
19,0.129083,Random
19,0.168111,Random
19,0.291931,Random
19,0.181712,Random
19,0.340845,Random
19,0.374753,Random
19,0.144452,Random
19,0.487309,Random
19,0.071065,Random
19,0.142552,Random
19,0.344227,Random
19,0.19846,Random
19,0.199605,Random
19,0.260586,Random
19,0.32411,Random
19,0.22635,Random
19,0.309662,Random
19,0.241354,Random
19,0.546014,Random
19,0.23715,Random
19,0.165366,Random
19,0.085064,Random
19,0.438772,Random
19,0.329369,Random
19,0.43099,Random
19,0.393735,Random
19,0.298466,Random
19,0.09487,Random
19,0.137424,Random
19,0.124502,Random
19,0.422371,Random
19,0.232284,Random
19,0.1501,Random
19,0.228796,Random
19,0.22941,Random
19,0.198206,Random
19,0.538434,Random
19,0.181955,Random
19,0.358393,Random
19,0.260154,Random
20,0.686636,Random
20,0.310883,Random
20,0.335493,Random
20,0.06131,Random
20,0.464549,Random
20,0.084122,Random
20,0.974626,Random
20,0.586907,Random
20,0.474329,Random
20,0.571625,Random
20,0.144438,Random
20,0.523454,Random
20,0.432193,Random
20,0.374492,Random
20,0.726757,Random
20,0.551885,Random
20,0.451766,Random
20,0.147742,Random
20,0.206748,Random
20,0.405467,Random
20,0.446841,Random
20,0.601043,Random
20,0.119418,Random
20,0.421176,Random
20,0.468818,Random
20,0.352969,Random
20,0.803146,Random
20,0.63859,Random
20,0.22808,Random
20,0.55702,Random
20,0.278242,Random
20,0.336061,Random
20,0.469157,Random
20,0.12366,Random
20,0.654061,Random
20,0.094123,Random
20,0.374504,Random
20,0.665464,Random
20,0.286552,Random
20,0.234502,Random
21,0.458146,Random
21,0.849466,Random
21,1.46368,Random
21,0.274333,Random
21,0.535011,Random
21,1.23303,Random
21,0.424506,Random
21,1.01348,Random
21,0.509556,Random
21,0.410672,Random
21,0.272942,Random
21,0.340485,Random
21,1.10601,Random
21,1.39925,Random
21,0.211802,Random
21,0.60584,Random
21,0.351504,Random
21,0.701525,Random
21,0.320679,Random
21,0.381577,Random
21,0.754948,Random
21,0.221748,Random
21,0.427604,Random
21,0.556956,Random
21,0.380672,Random
21,0.557749,Random
21,0.192492,Random
21,0.608372,Random
21,1.08686,Random
21,0.100557,Random
21,0.541648,Random
21,0.237904,Random
21,0.307426,Random
21,0.459333,Random
21,0.287364,Random
21,0.261683,Random
21,0.516792,Random
21,0.644266,Random
21,0.25278,Random
21,0.35624,Random
22,0.420092,Random
22,0.444713,Random
22,1.38128,Random
22,0.871834,Random
22,1.1989,Random
22,0.595158,Random
22,1.12954,Random
22,0.898235,Random
22,1.00953,Random
22,1.04892,Random
22,1.39367,Random
22,0.945036,Random
22,0.577089,Random
22,1.33158,Random
22,1.89422,Random
22,0.516895,Random
22,0.788091,Random
22,1.5826,Random
22,0.452114,Random
22,2.80224,Random
22,0.285688,Random
22,0.403162,Random
22,1.10364,Random
22,0.512258,Random
22,0.809396,Random
22,1.77525,Random
22,1.6528,Random
22,0.870093,Random
22,0.580039,Random
22,0.646433,Random
22,1.16668,Random
22,0.846364,Random
22,1.26383,Random
22,0.590883,Random
22,0.944102,Random
22,1.18503,Random
22,0.351685,Random
22,1.22225,Random
22,1.13484,Random
22,0.606399,Random
23,0.709026,Random
23,1.24618,Random
23,1.43425,Random
23,0.992857,Random
23,1.29394,Random
23,0.899357,Random
23,1.07688,Random
23,1.2152,Random
23,1.11955,Random
23,0.403503,Random
23,0.669286,Random
23,1.4251,Random
23,1.69362,Random
23,1.00254,Random
23,1.65849,Random
23,0.442522,Random
23,0.791033,Random
23,1.69878,Random
23,0.791748,Random
23,1.48357,Random
23,0.874148,Random
23,0.440647,Random
23,0.481703,Random
23,0.583357,Random
23,1.98263,Random
23,1.50643,Random
23,0.858898,Random
23,2.77238,Random
23,0.623505,Random
23,1.05911,Random
23,2.90318,Random
23,1.34163,Random
23,1.33715,Random
23,0.752091,Random
23,1.25872,Random
23,0.261422,Random
23,1.78313,Random
23,0.765341,Random
23,0.649398,Random
23,1.58895,Random
24,0.691106,Random
24,1.30259,Random
24,1.30471,Random
24,2.1074,Random
24,2.12032,Random
24,1.41449,Random
24,1.54004,Random
24,1.5719,Random
24,5.94879,Random
24,1.21427,Random
24,2.27026,Random
24,3.17857,Random
24,1.5612,Random
24,1.52538,Random
24,1.46853,Random
24,3.05714,Random
24,3.27653,Random
24,2.03291,Random
24,1.36069,Random
24,0.73818,Random
24,1.41653,Random
24,1.56176,Random
24,2.79624,Random
24,2.05051,Random
24,3.44459,Random
24,1.09524,Random
24,1.59615,Random
24,1.59791,Random
24,1.08014,Random
24,2.21298,Random
24,1.26765,Random
24,3.82134,Random
24,2.47645,Random
24,1.95264,Random
24,0.964781,Random
24,2.07426,Random
24,1.04996,Random
24,4.76772,Random
24,1.40048,Random
24,1.72483,Random
25,1.77758,Random
25,2.13866,Random
25,3.73168,Random
25,3.29175,Random
25,3.91629,Random
25,3.58041,Random
25,3.99816,Random
25,2.34661,Random
25,2.2777,Random
25,5.47142,Random
25,2.28817,Random
25,2.61584,Random
25,7.16465,Random
25,3.15525,Random
25,2.5686,Random
25,8.55695,Random
25,3.65809,Random
25,1.61689,Random
25,4.70057,Random
25,0.899916,Random
25,1.16275,Random
25,1.44349,Random
25,1.98482,Random
25,1.75216,Random
25,3.48227,Random
25,5.92762,Random
25,1.90096,Random
25,3.11961,Random
25,1.57471,Random
25,1.66911,Random
25,1.48337,Random
25,1.26316,Random
25,7.01561,Random
25,0.47849,Random
25,1.62111,Random
25,0.704251,Random
25,1.75265,Random
25,3.62469,Random
25,2.33689,Random
25,1.72744,Random
26,2.66709,Random
26,3.38247,Random
26,1.54921,Random
26,2.68538,Random
26,2.80984,Random
26,3.91421,Random
26,9.15986,Random
26,5.24183,Random
26,7.03445,Random
26,4.47525,Random
26,2.39947,Random
26,4.68131,Random
26,5.00478,Random
26,5.57219,Random
26,1.1251,Random
26,7.13022,Random
26,2.0268,Random
26,2.87268,Random
26,5.99174,Random
26,2.99809,Random
26,4.33625,Random
26,1.15736,Random
26,4.60684,Random
26,4.89566,Random
26,1.8015,Random
26,7.12666,Random
26,3.17643,Random
26,0.987754,Random
26,3.20901,Random
26,3.46271,Random
26,7.39697,Random
26,3.67431,Random
26,5.78213,Random
26,2.02461,Random
26,4.54583,Random
26,5.92838,Random
26,6.65015,Random
26,3.59112,Random
26,5.17492,Random
26,3.49718,Random
27,3.35396,Random
27,5.69783,Random
27,7.68988,Random
27,5.73499,Random
27,2.94013,Random
27,13.2145,Random
27,4.63653,Random
27,4.06674,Random
27,2.81222,Random
27,4.30062,Random
27,1.5993,Random
27,5.90136,Random
27,6.31972,Random
27,13.09,Random
27,4.44555,Random
27,8.66757,Random
27,4.90613,Random
27,4.44182,Random
